1	 14.452326407531032	 10.915862059958636
2	 17.070883481632602	 10.603996361510426
3	 18.974881229479305	 10.94479114938774
4	 20.84098921501211	 12.042188759786676
5	 22.606677037912505	 11.19056612122444
6	 25.439431400508933	 10.412825408621973
7	 26.770331535365415	 10.629071095410605
8	 28.893075197376533	 10.947132435579501
9	 31.996055265473696	 11.160185312908146
10	 32.24330276285912	 10.941039366131164
11	 34.81902103031893	 9.913320430956537
12	 37.29330452710577	 11.008306049758595
13	 38.715666492313524	 10.76288214608308
14	 41.13217849846959	 10.775046881760494
15	 42.30775594784632	 11.204976766590349
16	 44.303239933085145	 11.23914783320171
17	 47.25152081899176	 10.781171486131026
18	 48.80223157205244	 10.837701763747914
19	 51.48644201141038	 10.35107799418025
20	 53.009682918213635	 11.213177886835883
21	 55.22539292009398	 10.588072815159132
22	 57.65607935987713	 10.340055378400322
23	 58.70342085379676	 10.64267273766788
24	 61.88015006396821	 10.010560264782363
25	 62.94029210507724	 10.17551062092989
26	 64.80125150034776	 9.724945990207049
27	 66.62626297490192	 10.346099609200476
28	 68.29870314362658	 10.449569746948047
29	 70.74880600480726	 10.410076612230343
30	 72.77042107566051	 11.0340274288421
31	 74.71778000595388	 10.68723299358646
32	 77.89149975850417	 10.924336998811905
33	 78.6395849387511	 10.599800401919548
34	 81.33717988348131	 10.832185007296129
35	 83.27351002487721	 10.586344216121127
36	 84.99323009147825	 11.626731411186734
37	 85.835585421782	 10.98782569046275
38	 89.26681665921409	 10.315480561455255
39	 91.13157188511546	 10.121428454096122
40	 92.87852842106481	 10.22332265749333
41	 95.2487066988574	 11.843403625168627
42	 97.15807482209067	 11.17398548081004
43	 99.50799877776956	 9.746056073484521
44	 101.02036177423658	 11.224043370512756
45	 103.61117038335335	 11.173134615572923
46	 104.2217645177531	 11.61379468455389
47	 106.78709687371338	 10.733819030999927
48	 108.62520199340089	 11.247877022136274
49	 110.06049383862639	 10.364773143980425
50	 112.77046523364487	 11.531309298976335
